house,total_area,built_area,bedrooms,bathrooms,zone_east,zone_north,zone_northeast,zone_rural east,zone_rural west,zone_south,zone_southeast,zone_west
0,65.0,65.0,2,2,0,0,1,0,0,0,0,0
1,232.0,88.0,3,3,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,150.0,110.0,3,2,1,0,0,0,0,0,0,0
1,197.0,80.0,4,2,1,0,0,0,0,0,0,0
0,277.0,277.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,54.0,54.0,2,1,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,348.0,148.0,4,4,1,0,0,0,0,0,0,0
1,960.0,370.0,6,6,0,0,0,1,0,0,0,0
0,108.0,108.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,132.91,132.91,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,4,3,0,0,0,1,0,0,0,0
0,40.0,40.0,1,1,0,0,0,0,0,0,0,0
1,128.0,74.0,2,1,0,0,0,0,0,0,1,0
1,510.0,241.0,3,2,1,0,0,0,0,0,0,0
0,117.0,117.0,2,2,0,0,1,0,0,0,0,0
1,167.0,107.0,5,1,0,0,0,0,0,1,0,0
1,117.0,90.0,4,2,0,0,0,0,0,0,1,0
1,265.0,72.0,3,1,1,0,0,0,0,0,0,0
1,1525.0,492.0,6,6,0,0,1,0,0,0,0,0
1,61.0,75.0,3,2,0,0,0,0,0,0,1,0
0,40.0,40.0,3,2,0,0,0,0,0,0,1,0
0,69.0,69.0,3,2,1,0,0,0,0,0,0,0
1,1008.0,510.0,10,8,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,1,0
0,66.0,66.0,3,2,0,0,0,0,0,1,0,0
0,66.0,66.0,3,2,0,0,0,0,0,1,0,0
0,60.0,60.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,0,0
0,96.0,96.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,37.0,37.0,1,1,0,0,0,0,0,0,0,0
0,50.13,50.13,1,1,0,0,0,1,0,0,0,0
0,34.57,34.57,2,1,0,1,0,0,0,0,0,0
0,26.0,26.0,3,2,0,1,0,0,0,0,0,0
0,45.0,45.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,34.0,34.0,1,1,0,0,0,0,0,0,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,167.0,67.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,1,0,0
0,56.0,56.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,3,4,0,0,1,0,0,0,0,0
0,52.0,52.0,3,1,0,0,0,0,0,1,0,0
1,160.0,70.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,221.0,82.0,3,1,1,0,0,0,0,0,0,0
0,62.0,62.0,3,2,0,0,0,0,0,0,1,0
1,190.0,60.0,3,2,0,1,0,0,0,0,0,0
0,180.0,180.0,3,2,0,0,1,0,0,0,0,0
0,57.0,57.0,2,1,0,0,0,0,0,0,0,1
0,140.0,140.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,152.0,120.0,3,3,0,0,0,0,1,0,0,0
0,52.0,52.0,2,1,0,0,1,0,0,0,0,0
1,330.0,154.0,5,2,1,0,0,0,0,0,0,0
0,34.0,34.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,4,2,1,0,0,0,0,0,0,0
1,470.0,167.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,3500.0,700.0,7,7,0,0,0,1,0,0,0,0
1,600.0,360.0,6,2,0,0,0,0,0,1,0,0
0,120.0,120.0,3,2,0,0,1,0,0,0,0,0
1,186.0,128.0,5,3,0,0,0,0,0,0,1,0
0,78.0,78.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,45.0,45.0,2,1,0,0,0,0,0,0,0,0
1,100.0,85.0,2,1,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,335.0,150.0,3,3,1,0,0,0,0,0,0,0
1,600.0,550.0,7,3,0,0,0,0,0,0,0,1
0,75.0,75.0,3,2,0,0,0,0,0,0,0,0
1,150.0,75.0,3,2,0,0,1,0,0,0,0,0
0,31.0,31.0,1,1,0,1,0,0,0,0,0,0
0,47.0,47.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,1
1,558.0,228.0,5,3,0,1,0,0,0,0,0,0
0,85.0,85.0,3,2,0,0,1,0,0,0,0,0
1,6766.0,556.0,6,4,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,50.0,50.0,2,2,0,0,0,0,0,0,0,0
1,113.0,84.0,4,3,0,0,0,0,1,0,0,0
1,500.0,148.0,3,3,0,0,0,1,0,0,0,0
1,76.0,115.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,5680.0,120.0,3,2,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,5000.0,210.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,450.0,450.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
0,60.0,60.0,2,2,0,0,0,0,0,0,0,0
0,100.0,100.0,3,2,1,0,0,0,0,0,0,0
0,47.0,47.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
0,48.0,48.0,2,2,0,0,0,0,0,0,0,0
1,444.0,210.0,3,2,0,1,0,0,0,0,0,0
1,821.0,250.0,5,3,1,0,0,0,0,0,0,0
1,802.0,352.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,225.0,98.0,3,2,0,1,0,0,0,0,0,0
0,24.0,24.0,1,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,280.0,170.0,4,3,0,0,1,0,0,0,0,0
0,30.0,30.0,1,1,0,0,1,0,0,0,0,0
1,115.0,70.0,3,1,0,0,0,0,0,0,0,1
0,36.0,36.0,2,1,0,1,0,0,0,0,0,0
1,5500.0,350.0,4,4,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,97.0,97.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,68.0,68.0,2,2,0,0,0,0,0,0,0,0
0,90.0,90.0,2,2,0,0,1,0,0,0,0,0
1,161.0,78.0,3,3,0,1,0,0,0,0,0,0
0,58.0,58.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,1,0
1,120.0,120.0,4,2,0,1,0,0,0,0,0,0
0,78.0,78.0,2,2,0,0,1,0,0,0,0,0
0,120.0,120.0,3,3,1,0,0,0,0,0,0,0
1,128.0,80.0,4,2,0,0,0,0,0,0,1,0
1,144.0,87.0,4,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,68.0,68.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,41.0,41.0,2,2,0,0,0,0,0,0,0,0
1,840.0,240.0,4,5,0,0,1,0,0,0,0,0
1,112.0,90.0,3,2,0,0,0,0,0,0,1,0
1,98.0,85.0,2,2,0,0,0,0,0,0,0,1
1,160.0,156.0,5,3,1,0,0,0,0,0,0,0
1,66.0,74.0,4,1,1,0,0,0,0,0,0,0
0,66.0,66.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,76.0,76.0,2,2,1,0,0,0,0,0,0,0
0,159.0,159.0,3,3,0,0,1,0,0,0,0,0
0,130.0,130.0,4,3,0,0,0,0,0,0,0,0
0,100.0,100.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
1,396.0,140.0,4,2,1,0,0,0,0,0,0,0
1,5300.0,64.0,3,1,0,0,0,0,1,0,0,0
1,700.0,352.0,5,4,0,0,0,1,0,0,0,0
0,66.0,66.0,2,2,1,0,0,0,0,0,0,0
1,850.0,270.0,4,4,0,0,0,1,0,0,0,0
0,119.0,119.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,86.39,86.39,2,2,0,0,1,0,0,0,0,0
0,29.0,29.0,1,1,0,0,0,0,0,0,0,0
1,390.0,160.0,4,3,0,0,0,1,0,0,0,0
1,130.0,99.0,4,2,1,0,0,0,0,0,0,0
1,5330.0,200.0,4,2,0,0,0,0,0,0,0,1
1,278.0,108.0,4,3,0,0,0,0,0,0,1,0
0,78.0,78.0,2,2,1,0,0,0,0,0,0,0
0,125.22,125.22,2,3,0,0,1,0,0,0,0,0
0,77.0,77.0,2,2,0,0,1,0,0,0,0,0
0,85.0,85.0,3,2,1,0,0,0,0,0,0,0
1,5180.0,1400.0,8,5,0,0,1,0,0,0,0,0
1,120.0,90.0,3,2,0,0,0,0,1,0,0,0
0,48.0,48.0,1,1,0,0,0,0,1,0,0,0
1,8000.0,500.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
0,54.0,54.0,2,2,0,0,0,0,0,0,0,0
0,60.0,60.0,1,1,0,0,1,0,0,0,0,0
0,57.0,57.0,3,1,0,0,1,0,0,0,0,0
0,126.0,126.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,121.0,69.0,3,2,0,0,0,0,0,0,1,0
0,48.0,48.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,128.0,100.0,4,2,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,221.0,120.0,3,3,0,0,0,0,0,0,1,0
0,140.0,140.0,4,3,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
1,40.0,70.0,3,1,0,0,0,0,0,0,0,0
1,5000.0,220.0,4,4,0,0,0,0,1,0,0,0
1,95.0,200.0,3,3,0,0,0,0,0,1,0,0
1,870.0,344.0,7,4,0,0,0,0,0,1,0,0
1,5000.0,385.0,4,5,0,0,0,0,1,0,0,0
1,480.0,280.0,6,4,1,0,0,0,0,0,0,0
1,5800.0,700.0,8,8,0,0,0,1,0,0,0,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,200.0,200.0,4,4,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,38.0,38.0,1,1,0,0,0,0,0,0,0,0
0,55.0,55.0,3,1,0,1,0,0,0,0,0,0
1,980.0,470.0,5,4,0,0,0,1,0,0,0,0
1,1343.0,275.0,4,3,1,0,0,0,0,0,0,0
1,66.0,33.0,1,1,0,0,0,0,0,0,0,1
0,300.0,300.0,4,3,0,0,0,1,0,0,0,0
1,579.0,200.0,4,3,0,0,0,0,0,0,0,1
0,50.0,50.0,2,2,0,0,0,0,0,0,0,0
1,5500.0,450.0,5,5,0,0,0,0,1,0,0,0
0,46.0,46.0,2,2,0,0,0,0,0,0,1,0
1,340.0,165.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,162.0,66.0,3,2,0,0,0,0,0,0,1,0
0,52.0,52.0,2,2,0,1,0,0,0,0,0,0
0,28.0,28.0,1,1,0,0,0,0,0,0,0,1
1,362.0,295.0,4,3,0,0,0,0,0,1,0,0
1,560.0,140.0,3,4,0,0,0,1,0,0,0,0
1,350.0,130.0,3,3,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,190.0,94.0,4,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,307.0,144.0,8,5,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,7000.0,441.0,4,4,0,0,0,0,1,0,0,0
1,300.0,120.0,4,3,0,0,1,0,0,0,0,0
1,827.0,827.0,7,4,0,0,0,0,0,0,0,0
0,38.0,38.0,1,1,0,0,0,0,0,0,0,1
1,526.0,248.0,7,5,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,741.0,741.0,3,5,0,0,0,1,0,0,0,0
1,303.0,143.0,4,3,0,0,0,0,0,0,0,1
1,1150.0,295.0,4,3,1,0,0,0,0,0,0,0
1,70.0,45.0,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,51.4,51.4,1,1,0,0,1,0,0,0,0,0
1,220.0,132.0,4,3,0,1,0,0,0,0,0,0
0,204.0,204.0,4,4,0,0,1,0,0,0,0,0
1,160.0,95.0,4,3,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,66.0,66.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,42.0,42.0,1,1,0,0,0,0,0,0,0,0
0,50.0,50.0,2,2,0,0,0,0,0,0,0,0
0,361.0,361.0,5,4,0,0,1,0,0,0,0,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,0
1,112.0,52.0,3,1,0,0,0,0,0,0,1,0
0,60.0,60.0,2,1,0,0,1,0,0,0,0,0
1,720.0,186.0,3,5,0,0,0,1,0,0,0,0
1,250.0,168.0,3,2,1,0,0,0,0,0,0,0
0,93.0,93.0,3,2,0,0,1,0,0,0,0,0
1,130.0,90.0,3,2,0,0,0,0,0,0,1,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
1,125.0,75.0,3,2,0,0,0,0,0,1,0,0
1,300.0,120.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,1,0,0,0,0,0,0
1,485.0,140.0,4,4,0,0,0,1,0,0,0,0
1,6300.0,450.0,6,4,0,0,0,0,1,0,0,0
1,117.0,90.0,2,1,0,0,0,0,0,1,0,0
0,180.0,180.0,3,3,0,0,1,0,0,0,0,0
0,166.0,166.0,3,2,0,0,0,1,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,66.0,66.0,3,1,0,0,0,0,0,0,0,1
0,100.0,100.0,3,2,1,0,0,0,0,0,0,0
1,151.0,99.0,3,3,0,0,0,0,0,0,1,0
1,890.0,75.0,2,1,0,0,0,0,0,0,1,0
1,5400.0,271.0,4,4,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,160.0,78.0,3,2,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,125.0,95.0,4,1,0,1,0,0,0,0,0,0
1,670.0,260.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,5010.0,369.0,6,5,0,0,0,1,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,47.0,47.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,28.0,28.0,1,1,0,1,0,0,0,0,0,0
0,49.91,49.91,2,2,0,0,0,0,0,0,0,0
0,72.0,72.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,2750.0,259.0,5,3,0,0,0,1,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,88.0,88.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,58.0,58.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
1,1000.0,250.0,4,3,0,0,0,0,0,0,1,0
1,790.0,301.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,480.0,268.0,11,5,1,0,0,0,0,0,0,0
0,64.0,64.0,4,5,1,0,0,0,0,0,0,0
0,64.0,64.0,3,4,0,0,0,1,0,0,0,0
0,81.0,81.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,61.0,37.0,3,1,0,0,0,0,0,0,0,1
0,70.0,70.0,3,2,0,0,0,0,0,1,0,0
1,158.4,112.0,4,2,0,0,0,0,0,0,1,0
1,5000.0,280.0,4,4,0,0,0,0,1,0,0,0
1,1010.0,325.0,5,4,0,0,0,1,0,0,0,0
1,860.0,285.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,42.0,42.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,595.0,595.0,3,5,0,0,0,1,0,0,0,0
0,66.0,66.0,3,2,0,0,0,0,0,1,0,0
1,400.0,128.0,3,2,0,0,0,1,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,35.0,35.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,150.0,150.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,100.0,100.0,3,2,0,0,1,0,0,0,0,0
1,380.0,220.0,4,3,0,0,1,0,0,0,0,0
0,87.18,87.18,2,2,0,0,0,1,0,0,0,0
1,260.0,100.0,3,2,0,0,0,0,0,0,1,0
1,240.0,140.0,5,3,0,0,1,0,0,0,0,0
1,316.0,211.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,5000.0,160.0,3,3,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,154.0,92.0,3,2,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,28.0,28.0,1,1,0,1,0,0,0,0,0,0
1,350.0,130.0,3,3,0,0,0,0,1,0,0,0
1,100.0,100.0,6,4,0,0,0,0,0,1,0,0
0,647.96,647.96,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,460.0,140.0,3,3,0,0,0,0,0,0,0,1
0,100.0,100.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,38.0,38.0,1,1,0,0,0,0,0,0,0,0
1,527.0,193.0,5,4,1,0,0,0,0,0,0,0
1,251.0,127.0,4,3,1,0,0,0,0,0,0,0
1,134.0,84.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,186.0,90.0,3,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,1,0,0,0,0,0,0
1,250.0,100.0,3,1,0,1,0,0,0,0,0,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,183.0,99.0,4,2,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,400.0,140.0,3,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
1,3190.0,95.0,1,1,0,0,0,0,0,0,1,0
1,5000.0,280.0,4,4,0,0,0,0,1,0,0,0
1,153.0,48.0,3,1,0,0,0,0,0,0,1,0
1,55.0,85.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,30.0,30.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
0,32.0,32.0,1,1,0,0,0,0,0,0,0,1
1,400.0,120.0,4,2,0,0,0,0,0,1,0,0
0,83.5,83.5,2,2,0,0,1,0,0,0,0,0
1,133.0,80.0,4,2,0,0,0,0,0,0,1,0
0,120.0,120.0,3,3,0,0,1,0,0,0,0,0
0,55.0,55.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,200.0,140.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,32.0,32.0,1,1,0,1,0,0,0,0,0,0
1,924.0,360.0,5,4,0,0,0,1,0,0,0,0
1,78.0,65.0,4,2,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
0,42.0,42.0,1,1,0,0,0,0,0,1,0,0
0,50.0,50.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,1,0,0,0,0
1,5000.0,270.0,3,2,0,0,0,0,1,0,0,0
0,41.0,41.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
1,225.0,130.0,3,3,0,0,1,0,0,0,0,0
1,145.0,115.0,3,3,0,0,0,0,0,1,0,0
0,60.0,60.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
1,142.0,132.0,5,2,0,0,0,0,0,0,0,0
1,479.0,139.0,5,4,0,0,0,1,0,0,0,0
1,5000.0,300.0,3,3,0,0,0,0,1,0,0,0
1,493.0,201.0,6,4,0,0,1,0,0,0,0,0
0,203.0,203.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,100.0,114.0,3,2,0,0,0,0,0,0,0,0
0,230.0,230.0,3,4,0,0,0,1,0,0,0,0
0,83.0,83.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,4,4,0,0,1,0,0,0,0,0
1,185.0,145.0,4,3,0,0,0,0,0,0,0,1
0,102.0,102.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,50.0,50.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,92.0,92.0,3,2,1,0,0,0,0,0,0,0
1,235.0,139.0,4,3,1,0,0,0,0,0,0,0
0,28.0,28.0,1,1,0,0,0,0,0,0,0,0
1,299.0,73.0,3,2,1,0,0,0,0,0,0,0
1,185.0,113.0,4,3,0,0,0,0,0,1,0,0
1,287.0,780.0,5,4,0,0,0,1,0,0,0,0
1,122.0,85.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,3,0,1,0,0,0,0,0,0
0,115.0,115.0,3,2,1,0,0,0,0,0,0,0
1,87.0,48.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,5000.0,300.0,5,3,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,40.0,40.0,1,1,0,0,0,0,0,0,0,0
1,638.0,242.0,6,3,0,0,1,0,0,0,0,0
1,448.0,133.0,3,1,1,0,0,0,0,0,0,0
1,420.0,175.0,3,3,0,0,0,1,0,0,0,0
0,65.0,65.0,3,2,0,0,0,0,0,1,0,0
1,113.0,115.0,8,2,0,1,0,0,0,0,0,0
1,150.0,115.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,160.0,120.0,5,3,1,0,0,0,0,0,0,0
1,198.0,100.0,4,3,0,0,0,0,0,0,1,0
1,308.0,113.0,3,3,0,0,0,0,1,0,0,0
1,588.0,240.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,210.0,140.0,4,3,0,0,0,0,0,0,1,0
0,60.0,60.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,199.0,180.0,6,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,320.0,320.0,3,2,0,0,0,0,0,0,0,0
0,40.0,40.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,5,5,0,0,1,0,0,0,0,0
0,75.0,75.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,300.0,86.0,3,2,0,0,0,0,1,0,0,0
0,83.0,83.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,40.0,40.0,2,2,0,0,0,0,0,1,0,0
1,380.0,150.0,3,3,1,0,0,0,0,0,0,0
0,53.0,53.0,2,1,0,0,0,0,0,0,0,0
